movie_id,avg(rating)
2,3.2061068702290076
79,4.044642857142857
892,2.7547169811320753
778,3.5526315789473686
765,2.8125
1262,3.625
1328,3.1666666666666665
803,2.5555555555555554
1572,1.0
1070,3.740740740740741
131,3.7263157894736842
276,3.697986577181208
149,3.0
962,3.130434782608696
365,3.2083333333333335
820,2.774193548387097
773,2.9411764705882355
1316,2.7142857142857144
999,2.8
1092,2.5
1557,1.0
294,3.156701030927835
357,4.291666666666667
905,3.2222222222222223
529,3.978494623655914
1187,3.230769230769231
1004,3.111111111111111
1612,3.75
118,3.2150170648464163
573,2.9393939393939394
1112,2.8
722,2.9310344827586206
1508,2.3333333333333335
1503,3.1
1390,2.0
1373,1.0
1449,4.625
1571,1.0
1652,1.6666666666666667
281,3.143835616438356
1428,3.6666666666666665
1011,3.225806451612903
571,2.5
124,4.053475935828877
1193,3.8
1366,1.0
1402,2.75
99,3.7093023255813953
942,3.488888888888889
30,3.945945945945946
985,2.8636363636363638
302,4.161616161616162
815,3.232142857142857
184,3.4310344827586206
901,1.9166666666666667
313,4.2457142857142856
652,3.888888888888889
1090,2.4054054054054053
1371,1.5
1202,3.5
1445,2.75
405,3.313953488372093
66,3.549382716049383
682,3.06
1012,3.53
915,3.923076923076923
700,2.6
557,3.1176470588235294
1568,1.0
275,4.0111940298507465
186,3.8366533864541834
282,3.685344827586207
1101,3.77027027027027
605,3.3548387096774195
1376,2.142857142857143
67,3.0485436893203883
802,2.7
46,3.5555555555555554
873,2.962962962962963
535,3.1666666666666665
311,3.68
894,1.894736842105263
1534,2.1666666666666665
632,3.896551724137931
616,3.421875
628,3.514792899408284
964,3.3333333333333335
681,2.4444444444444446
1392,2.0
1526,4.0
1535,3.0
174,4.252380952380952
215,3.69811320754717
410,3.1296296296296298
1178,2.473684210526316
996,2.5
1309,1.0
1338,2.25
1481,3.0
1584,1.0
1674,4.0
172,4.206521739130435
716,3.1551724137931036
864,3.1627906976744184
562,3.2083333333333335
1054,2.3043478260869565
1429,2.75
1067,3.4545454545454546
252,2.9430379746835444
399,3.303370786516854
1063,3.658536585365854
1411,2.5714285714285716
551,2.4166666666666665
1676,2.0
1630,3.0
785,3.1538461538461537
144,3.8724279835390947
153,3.785425101214575
705,3.9927007299270074
1109,3.4285714285714284
1278,3.625
420,3.6666666666666665
1013,2.289473684210526
851,3.75
1640,3.0
927,3.1666666666666665
949,3.3380281690140845
670,3.0
745,3.875
1174,3.25
475,3.884
1246,1.5714285714285714
1044,3.225
947,3.235294117647059
1292,1.6666666666666667
18,2.8
1361,2.6666666666666665
755,3.3125
138,2.5789473684210527
74,3.0
1117,3.1052631578947367
1424,2.3333333333333335
1097,3.5
934,2.926470588235294
1258,2.5217391304347827
1204,3.611111111111111
483,4.45679012345679
468,3.3125
180,4.04524886877828
643,3.0
932,2.925
1416,2.4
104,1.4
656,4.0
917,3.4285714285714284
134,4.292929292929293
584,3.5443037974683542
841,2.75
878,2.515151515151515
991,2.24
407,2.511627906976744
521,3.8333333333333335
788,1.6666666666666667
963,4.2926829268292686
617,3.7777777777777777
1107,3.0555555555555554
1009,3.375
1387,2.0
701,4.0
208,3.945
1217,2.871794871794872
315,4.1
187,4.186602870813397
393,3.4114583333333335
36,2.1538461538461537
954,3.5454545454545454
1277,3.4210526315789473
1359,1.0
1656,3.5
401,2.8026315789473686
89,4.138181818181818
517,3.769230769230769
1413,2.75
422,2.8461538461538463
1476,2.0
1138,3.4
